0 44.847 null 0 null null
45300 3.465 Walk 0 null null
48800 0.033 Walk 201 null null
48833 7.788 null 201 null null
56699 19.239 Lie 201 null null
76133 3.696 null 201 null null
79866 0.066 null 0 null null
79933 0.957 Walk 0 null null
80899 0.561 Walk 202 null null
81466 0.231 Walk 202 null ReachSwitch
81699 0.792 Stand 202 null ReachSwitch
82499 0.033 Stand 202 null null
82533 0.363 Stand 202 null ReleaseSwitch
82899 3.366 Walk 202 null null
86299 1.386 Walk 202 null ReachDoor1
87699 3.399 Walk 202 null OpenDoor1
91132 0.033 Walk 202 null null
91166 0.66 Walk 202 null ReleaseDoor1
91832 2.376 Walk 202 null null
94232 1.452 Walk 202 null ReachDoor2
95699 0.066 Stand 202 null ReachDoor2
95766 0.033 Stand 202 null null
95799 3.168 Stand 202 null OpenDoor2
98999 0.198 Stand 202 null ReleaseDoor2
99199 4.587 Stand 202 null null
103832 1.518 Stand 202 null ReachDrawer1
105366 0.033 Stand 202 null null
105399 0.297 Stand 202 null OpenDrawer1
105699 0.33 Stand 202 ReachDrawer1 OpenDrawer1
106032 0.858 Stand 202 null OpenDrawer1
106899 1.188 Stand 202 null CloseDrawer1
108099 0.462 Stand 202 null ReleaseDrawer1
108566 0.066 Stand 202 null null
108632 0.891 Stand 202 null ReachDrawer3
109532 1.551 Stand 202 null OpenDrawer3
111099 0.033 Stand 202 null null
111132 0.858 Stand 202 null CloseDrawer3
111999 0.594 Stand 202 null ReleaseDrawer3
112599 0.495 Stand 202 null ReachDrawer2
113099 0.033 Stand 202 null null
113132 1.452 Stand 202 null OpenDrawer2
114599 1.386 Stand 202 null CloseDrawer2
115999 0.198 Stand 202 null null
116199 0.066 Walk 202 null null
116266 0.198 Walk 202 null ReleaseDrawer2
116466 1.056 Walk 202 null null
117532 1.254 Walk 202 null ReachDishwasher
118799 0.033 Walk 202 null null
118832 0.264 Walk 202 null OpenDishwasher
119099 1.98 Stand 202 null OpenDishwasher
121099 0.033 Stand 202 null null
121132 2.079 Stand 202 null CloseDishwasher
123232 0.759 Stand 202 null ReleaseDishwasher
123999 0.099 Stand 202 null null
124099 0.396 Walk 202 null null
124499 1.122 Walk 202 null ReachFridge
125632 0.363 Walk 202 null OpenFridge
125999 0.231 Stand 202 null OpenFridge
126232 0.495 Stand 202 ReachFridge OpenFridge
126732 0.033 Stand 202 null OpenFridge
126765 0.033 Stand 202 OpenFridge OpenFridge
126799 0.99 Stand 202 OpenFridge null
127799 1.419 Stand 202 null null
129232 1.584 Stand 202 CloseFridge null
130832 0.297 Walk 202 CloseFridge null
131132 0.792 Walk 202 null null
131932 0.297 Walk 202 ReleaseFridge null
132232 3.465 Walk 202 null null
135732 0.891 Walk 202 null ReachDoor2
136632 0.264 Walk 202 null CloseDoor2
136899 0.033 null 202 null CloseDoor2
136932 2.31 Stand 202 null CloseDoor2
139265 1.056 Stand 202 null null
140332 0.693 Stand 202 null ReleaseDoor2
141032 0.033 Walk 202 null ReleaseDoor2
141065 3.696 Walk 202 null null
144799 1.122 Walk 202 null ReachSwitch
145932 0.528 Stand 202 null ReachSwitch
146465 0.033 Stand 202 null null
146499 0.429 Stand 202 null ReleaseSwitch
146932 0.198 Walk 202 null ReleaseSwitch
147132 13.266 Walk 202 null null
160532 117.81 null 202 null null
279531 6.006 Walk 202 null null
285597 0.033 null 202 null null
285630 0.099 Stand 202 null null
285730 0.924 Stand 202 null ReachDoor1
286664 2.013 Stand 202 null CloseDoor1
288697 0.726 Stand 202 null LockDoor1
289430 0.033 Stand 202 null null
289464 0.066 Stand 202 null ReleaseDoor1
289530 0.033 null 202 null ReleaseDoor1
289564 0.363 Walk 202 null ReleaseDoor1
289930 4.554 Walk 202 null null
294530 0.462 Walk 202 null ReachDoor2
294997 0.033 null 202 null ReachDoor2
295030 0.627 Stand 202 null ReachDoor2
295664 0.363 Stand 202 null UnlockDoor2
296030 2.343 Stand 202 null OpenDoor2
298397 0.033 Stand 202 null null
298430 0.396 Stand 202 null ReleaseDoor2
298830 0.033 null 202 null ReleaseDoor2
298864 0.066 Walk 202 null ReleaseDoor2
298930 2.442 Walk 202 null null
301397 0.825 Walk 0 null null
302230 0.198 Walk 0 null ReachCup
302430 0.858 Walk 203 null ReachCup
303297 0.726 Stand 203 null ReachCup
304030 0.825 Stand 203 null MoveCup
304864 0.231 Stand 203 ReachCup MoveCup
305097 0.429 Walk 203 ReachCup MoveCup
305530 0.858 Walk 203 MoveCup MoveCup
306397 0.66 Walk 203 MoveCup null
307064 1.716 Stand 203 MoveCup null
308797 0.297 Stand 203 ReleaseCup null
309097 1.386 Stand 203 null null
310497 2.673 Walk 203 null null
313197 1.287 Walk 203 null ReachSugar
314497 0.033 null 203 null ReachSugar
314530 0.561 Stand 203 null ReachSugar
315097 0.759 Stand 203 null MoveSugar
315864 2.277 Walk 203 null MoveSugar
318163 0.726 Stand 203 null MoveSugar
318897 0.033 Stand 203 null null
318930 0.429 Stand 203 null ReleaseSugar
319363 0.396 Stand 203 null null
319763 1.65 Walk 203 null null
321430 0.891 Walk 203 ReachFridge null
322330 0.033 Walk 203 null null
322363 0.264 Walk 203 OpenFridge null
322630 0.99 Stand 203 OpenFridge null
323630 0.165 Stand 203 OpenFridge ReachMilk
323797 1.089 Stand 203 null ReachMilk
324897 1.023 Stand 203 null MoveMilk
325930 1.98 Stand 203 CloseFridge MoveMilk
327930 0.066 Walk 203 CloseFridge MoveMilk
327997 0.033 Walk 203 null MoveMilk
328030 0.264 Walk 203 ReleaseFridge MoveMilk
328297 0.528 Walk 203 null MoveMilk
328830 0.396 Walk 203 ReachMilk MoveMilk
329230 0.726 Walk 203 MoveMilk MoveMilk
329963 0.033 Walk 203 ReleaseMilk MoveMilk
329997 0.33 Stand 203 ReleaseMilk MoveMilk
330330 0.858 Stand 203 null MoveMilk
331197 0.033 Stand 203 null null
331230 0.429 Stand 203 null ReleaseMilk
331663 5.115 Stand 203 null null
336830 0.033 null 203 null null
336863 1.353 Walk 203 null null
338230 1.452 Walk 203 null ReachSwitch
339697 0.495 Stand 203 null ReachSwitch
340197 0.033 Stand 203 null null
340230 0.264 Stand 203 null ReleaseSwitch
340497 0.726 Walk 203 null ReleaseSwitch
341230 3.234 Walk 203 null null
344497 0.033 null 203 null null
344530 6.633 Stand 203 null null
351230 3.894 Stand 203 ReachCup null
355163 0.033 Stand 203 null null
355196 0.693 Stand 203 MoveCup null
355896 1.353 Stand 203 MoveCup ReachMilk
357263 0.495 Stand 203 MoveCup MoveMilk
357763 0.033 Stand 203 null MoveMilk
357796 0.462 Stand 203 ReleaseCup MoveMilk
358263 0.033 Stand 203 null MoveMilk
358296 0.594 Stand 203 ReachMilk MoveMilk
358896 0.033 Stand 203 null MoveMilk
358930 1.452 Stand 203 OpenMilk MoveMilk
360396 5.214 Stand 203 null MoveMilk
365663 1.188 Stand 203 ReachMilk MoveMilk
366863 0.033 Stand 203 null MoveMilk
366896 1.287 Stand 203 CloseMilk MoveMilk
368196 0.693 Stand 203 null MoveMilk
368896 0.033 Stand 203 null null
368930 0.528 Stand 203 null ReleaseMilk
369463 0.462 Stand 203 null ReachSpoon
369930 0.033 Stand 203 null null
369963 6.468 Stand 203 null MoveSpoon
376496 3.993 Stand 203 null StirSpoon
380530 4.521 Stand 203 null MoveSpoon
385096 0.264 Stand 203 null ReleaseSpoon
385363 0.462 Stand 203 null ReachMilk
385829 0.033 Stand 203 null null
385863 0.528 Stand 203 null MoveMilk
386396 0.033 null 203 null MoveMilk
386429 2.178 Walk 203 null MoveMilk
388629 0.363 Walk 203 ReachFridge MoveMilk
388996 0.033 null 203 ReachFridge MoveMilk
389029 0.363 Stand 203 ReachFridge MoveMilk
389396 0.033 Stand 203 null MoveMilk
389429 1.155 Stand 203 OpenFridge MoveMilk
390596 1.584 Stand 203 null MoveMilk
392196 0.033 Stand 203 null null
392229 0.297 Stand 203 null ReleaseMilk
392529 0.165 Stand 203 null null
392696 1.188 Stand 203 CloseFridge null
393896 0.396 Walk 203 CloseFridge null
394296 0.693 Walk 203 ReleaseFridge null
394996 1.089 Walk 203 null null
396096 0.396 Walk 203 null ReachSugar
396496 0.033 null 203 null ReachSugar
396529 0.396 Stand 203 null ReachSugar
396929 0.561 Stand 203 null MoveSugar
397496 1.188 Stand 203 ReachSugar MoveSugar
398696 0.033 Stand 203 null MoveSugar
398729 0.759 Stand 203 MoveSugar MoveSugar
399496 0.033 null 203 MoveSugar MoveSugar
399529 2.211 Walk 203 MoveSugar MoveSugar
401763 0.363 Walk 203 ReleaseSugar MoveSugar
402129 0.693 Walk 203 null MoveSugar
402829 0.033 null 203 null MoveSugar
402863 1.386 Stand 203 null MoveSugar
404263 0.033 Stand 203 null null
404296 0.792 Stand 203 null ReleaseSugar
405096 0.33 Stand 203 null null
405429 0.033 null 203 null null
405463 1.65 Walk 203 null null
407129 0.792 Walk 203 null ReachCup
407929 0.264 Stand 203 null ReachCup
408196 2.178 Stand 203 null MoveCup
410396 0.033 Stand 203 null null
410429 2.244 Stand 203 null SipCup
412696 0.033 Stand 203 null null
412729 0.495 Stand 203 null MoveCup
413229 2.805 Walk 203 null MoveCup
416063 0.033 Walk 203 null null
416096 0.231 Walk 203 null ReleaseCup
416329 0.363 Walk 203 null null
416696 0.528 Walk 203 null ReachChair
417229 1.65 Walk 203 null MoveChair
418896 0.462 Walk 203 null ReleaseChair
419362 0.033 Walk 203 null null
419396 0.924 Sit 203 null null
420329 1.353 Sit 203 null ReachCup
421696 0.033 Sit 203 null null
421729 1.221 Sit 203 null MoveCup
422962 3.894 Sit 203 null SipCup
426896 1.914 Sit 203 null MoveCup
428829 3.102 Sit 203 null null
431962 1.155 Sit 203 null MoveCup
433129 2.376 Sit 203 null SipCup
435529 0.033 Sit 203 null null
435562 2.013 Sit 203 null MoveCup
437596 0.726 Sit 203 null null
438329 0.429 Stand 203 null null
438762 1.155 Stand 203 null ReachChair
439929 1.65 Stand 203 null MoveChair
441596 0.132 Stand 203 null ReleaseChair
441729 0.528 Walk 203 null ReleaseChair
442262 0.726 Walk 203 null null
442996 2.739 Walk 0 null null
445762 0.858 Walk 0 null ReachDoor1
446629 0.132 Walk 0 null UnlockDoor1
446762 0.132 Walk 0 ReachDoor1 UnlockDoor1
446896 0.033 Walk 0 ReachDoor1 null
446929 0.33 Walk 0 ReachDoor1 OpenDoor1
447262 1.518 Walk 0 OpenDoor1 OpenDoor1
448796 0.264 Walk 0 OpenDoor1 ReleaseDoor1
449062 0.858 Walk 0 OpenDoor1 null
449929 0.231 Walk 0 ReleaseDoor1 null
450162 0.066 Walk 204 ReleaseDoor1 null
450229 2.871 Walk 204 null null
453129 0.429 Walk 204 null ReachDrawer2
453562 0.033 null 204 null ReachDrawer2
453595 0.528 Stand 204 null ReachDrawer2
454129 0.429 Stand 204 null OpenDrawer2
454562 0.363 Stand 204 OpenDrawer2 OpenDrawer2
454929 0.066 Stand 204 OpenDrawer2 null
454995 0.297 Stand 204 OpenDrawer2 ReachPlate
455295 0.396 Stand 204 null ReachPlate
455695 0.033 Stand 204 null null
455729 0.198 Stand 204 null MovePlate
455929 1.551 Stand 204 CloseDrawer2 MovePlate
457495 0.264 Stand 204 ReleaseDrawer2 MovePlate
457762 0.132 Stand 204 null MovePlate
457895 0.066 Stand 204 null null
