0 36.762 null 0 null null
37133 1.749 Stand 0 null null
38900 0.033 null 0 null null
38933 3.267 Walk 0 null null
42233 0.198 Walk 201 null null
42433 4.752 null 201 null null
47233 21.384 Lie 201 null null
68833 7.392 null 201 null null
76299 0.33 Walk 201 null null
76633 1.518 Walk 0 null null
78166 2.739 Walk 202 null null
80933 0.099 Walk 202 null ReachSwitch
81033 1.089 Stand 202 null ReachSwitch
82133 0.561 Stand 202 null ReleaseSwitch
82699 0.033 Walk 202 null ReleaseSwitch
82733 4.356 Walk 202 null null
87132 1.188 Walk 202 null ReachDoor1
88332 1.023 Walk 202 null CloseDoor1
89366 0.099 null 202 null CloseDoor1
89466 1.353 Stand 202 null CloseDoor1
90832 0.396 Stand 202 null LockDoor1
91232 0.561 Stand 202 null ReleaseDoor1
91799 0.099 null 202 null ReleaseDoor1
91899 0.033 Walk 202 null ReleaseDoor1
91932 4.95 Walk 202 null null
96932 0.924 Walk 202 null ReachDrawer1
97866 0.066 null 202 null ReachDrawer1
97932 0.198 Stand 202 null ReachDrawer1
98132 1.683 Stand 202 null OpenDrawer1
99832 2.178 Stand 202 null CloseDrawer1
102032 0.693 Stand 202 null ReleaseDrawer1
102732 0.693 Stand 202 null ReachDrawer2
103432 3.168 Stand 202 null OpenDrawer2
106632 2.079 Stand 202 null CloseDrawer2
108732 0.297 Stand 202 null ReleaseDrawer2
109032 0.264 Stand 202 null null
109299 4.488 Walk 202 null null
113832 0.594 Walk 202 null ReachDoor2
114432 1.287 Walk 202 null CloseDoor2
115732 0.033 null 202 null CloseDoor2
115766 1.584 Stand 202 null CloseDoor2
117365 0.297 Stand 202 null LockDoor2
117665 0.726 Stand 202 null ReleaseDoor2
118399 0.165 Stand 202 null null
118565 0.132 null 202 null null
118699 4.785 Walk 202 null null
123532 0.396 Walk 202 null ReachFridge
123932 0.099 null 202 null ReachFridge
124032 0.363 Stand 202 null ReachFridge
124399 0.033 Stand 202 OpenFridge ReachFridge
124432 1.584 Stand 202 OpenFridge null
126032 1.353 Stand 202 null null
127399 1.32 Stand 202 CloseFridge null
128732 0.033 null 202 CloseFridge null
128765 0.231 Walk 202 CloseFridge null
128999 0.033 Walk 202 null null
129032 1.188 Walk 202 ReleaseFridge null
130232 1.947 Walk 202 null null
132199 0.429 Walk 202 null ReachDrawer3
132632 0.792 Stand 202 null ReachDrawer3
133432 1.848 Stand 202 null OpenDrawer3
135299 0.726 Stand 202 null null
136032 2.376 Stand 202 null CloseDrawer3
138432 0.792 Stand 202 null ReleaseDrawer3
139232 1.353 Stand 202 null null
140599 0.033 null 202 null null
140632 4.257 Walk 202 null null
144932 0.363 Walk 202 null ReachDoor2
145299 0.099 null 202 null ReachDoor2
145399 0.165 Stand 202 null ReachDoor2
145565 0.825 Stand 202 null UnlockDoor2
146399 2.211 Stand 202 null OpenDoor2
148632 0.99 Stand 202 null ReleaseDoor2
149632 0.33 Stand 202 null null
149965 0.099 null 202 null null
150065 5.016 Walk 202 null null
155132 0.528 Walk 202 null ReachDoor1
155665 0.165 Walk 202 null null
155832 0.66 Stand 202 null null
156498 0.429 Stand 202 null UnlockDoor1
156932 0.297 Stand 202 null null
157232 2.145 Stand 202 null OpenDoor1
159398 0.033 null 202 null OpenDoor1
159432 0.693 Walk 202 null OpenDoor1
160132 1.452 Walk 202 null ReleaseDoor1
161598 3.003 Walk 202 null null
164632 121.704 null 202 null null
287564 3.861 Walk 202 null null
291464 0.132 null 202 null null
291597 1.353 Stand 202 null null
292964 0.066 null 202 null null
293030 1.881 Walk 202 null null
294930 0.066 null 202 null null
294997 1.782 Stand 202 null null
296797 0.099 null 202 null null
296897 5.379 Walk 202 null null
302330 0.165 null 202 null null
302497 2.64 Stand 202 null null
305164 0.099 null 202 null null
305264 3.531 Walk 202 null null
308830 0.627 Walk 0 null null
309464 2.805 Walk 203 null null
312297 0.099 null 203 null null
312397 3.3 Stand 203 null null
315730 1.683 Stand 203 null ReachSugar
317430 2.772 Stand 203 null MoveSugar
320230 0.099 Stand 203 null ReachCup
320330 1.188 Stand 203 MoveSugar ReachCup
321530 0.99 Stand 203 MoveSugar MoveCup
322530 2.937 Walk 203 MoveSugar MoveCup
325497 0.132 Stand 203 MoveSugar MoveCup
325630 0.33 Stand 203 MoveSugar ReleaseCup
325963 0.297 Stand 203 ReleaseSugar ReleaseCup
326263 0.264 Stand 203 ReleaseSugar null
326530 0.429 Walk 203 ReleaseSugar null
326963 1.254 Walk 203 null null
328230 0.825 Walk 203 null ReachFridge
329063 0.066 null 203 null ReachFridge
329130 0.099 Stand 203 null ReachFridge
329230 0.198 Stand 203 null OpenFridge
329430 0.033 Stand 203 OpenFridge OpenFridge
329463 1.155 Stand 203 OpenFridge null
330630 0.429 Stand 203 OpenFridge ReachMilk
331063 1.848 Stand 203 null ReachMilk
332930 0.99 Stand 203 null MoveMilk
333930 1.254 Stand 203 CloseFridge MoveMilk
335197 0.264 Stand 203 ReleaseFridge MoveMilk
335463 0.033 null 203 ReleaseFridge MoveMilk
335497 0.198 Walk 203 ReleaseFridge MoveMilk
335697 2.013 Walk 203 null MoveMilk
337730 0.297 Walk 203 null ReleaseMilk
338030 0.396 Walk 203 null ReachMilk
338430 0.066 null 203 null ReachMilk
338497 0.132 Stand 203 null ReachMilk
338630 1.485 Stand 203 null MoveCup
340130 0.594 Stand 203 null ReleaseCup
340730 0.495 Stand 203 null ReachCup
341230 1.683 Stand 203 null MoveCup
342930 2.97 Stand 203 null ReleaseCup
345930 64.548 Stand 203 null null
411129 0.825 Stand 203 null ReachCup
411963 1.749 Stand 203 null MoveCup
413729 0.528 Stand 203 ReachSugar MoveCup
414263 0.066 null 203 ReachSugar MoveCup
414329 0.099 Walk 203 ReachSugar MoveCup
414429 1.518 Walk 203 MoveSugar MoveCup
415963 0.165 null 203 MoveSugar MoveCup
416129 0.759 null 203 MoveSugar ReleaseCup
416896 0.033 null 203 ReachMilk ReleaseCup
416929 0.099 null 203 ReleaseSugar ReleaseCup
417029 0.495 null 203 ReleaseSugar null
417529 0.363 null 203 ReachMilk null
417896 1.485 null 203 MoveMilk null
419396 0.792 null 203 ReleaseMilk null
420196 1.419 null 203 null null
421629 0.198 null 203 null ReachMilk
421829 0.363 Sit 203 null ReachMilk
422196 8.316 Sit 203 null MoveMilk
430596 0.495 Sit 203 null null
431096 0.033 Sit 203 null ReachSpoon
431129 0.957 Sit 203 null ReachSugar
