0 70.026 null 0 null null
70733 0.759 Walk 0 null null
71499 2.706 Stand 0 null null
74233 2.178 Walk 0 null null
76433 0.297 Stand 0 null null
76733 1.089 Stand 201 null null
77833 1.584 Sit 201 null null
79433 1.518 Sit 201 ReachLazychair null
80966 2.145 Sit 201 MoveLazychair null
83133 0.693 Sit 201 ReleaseLazychair null
83832 0.033 Sit 201 null null
83866 0.033 null 201 null null
83899 7.161 Lie 201 null null
91132 1.254 Sit 201 null null
92399 0.033 null 201 null null
92432 1.452 Stand 201 null null
93899 0.033 null 0 null null
93932 2.64 Walk 0 null null
96599 0.627 Walk 0 null ReachSwitch
97232 0.264 Stand 0 null ReachSwitch
97499 0.033 Stand 0 null null
97532 0.396 Stand 0 null ReleaseSwitch
97932 0.033 null 0 null null
97966 3.333 Walk 0 null null
101332 0.792 Walk 203 null null
102132 0.396 Walk 203 ReachDoor1 null
102532 0.495 Stand 203 ReachDoor1 null
103032 0.33 Stand 203 UnlockDoor1 null
103366 0.891 Stand 203 OpenDoor1 null
104266 0.033 Stand 203 OpenDoor1 ReachDoor1
104299 0.231 Stand 203 ReleaseDoor1 ReachDoor1
104532 0.033 Stand 203 ReleaseDoor1 null
104566 0.198 Stand 203 ReleaseDoor1 OpenDoor1
104766 1.65 Stand 203 null OpenDoor1
106432 0.033 Stand 203 null null
106466 0.198 Stand 203 null ReleaseDoor1
106666 0.033 Stand 203 null null
106699 0.033 null 203 null null
106732 4.125 Walk 203 null null
110899 0.594 Walk 203 ReachDoor2 null
111499 0.462 Stand 203 ReachDoor2 null
111966 0.033 Stand 203 null null
111999 1.584 Stand 203 OpenDoor2 null
113599 0.858 Stand 203 OpenDoor2 ReachDoor2
114466 0.825 Stand 203 OpenDoor2 OpenDoor2
115299 0.033 Stand 203 OpenDoor2 null
115332 0.033 Stand 203 OpenDoor2 ReleaseDoor2
115366 0.033 Stand 203 null ReleaseDoor2
115399 0.594 Stand 203 ReleaseDoor2 ReleaseDoor2
115999 0.033 Stand 203 ReleaseDoor2 null
116032 0.297 Stand 203 null null
116332 4.917 Walk 203 null null
121299 0.528 Walk 203 null ReachCup
121832 0.858 Stand 203 null ReachCup
122699 0.891 Stand 203 null MoveCup
123599 0.429 Stand 203 ReachCup MoveCup
124032 0.033 Walk 203 ReachCup MoveCup
124065 0.33 Walk 203 MoveCup MoveCup
124399 0.033 Walk 203 MoveCup null
124432 0.528 Walk 203 MoveCup ReleaseCup
124965 0.759 Walk 203 MoveCup null
125732 1.881 Stand 203 MoveCup null
127632 1.122 Stand 203 ReleaseCup null
128765 1.584 Stand 203 null null
130365 9.075 Walk 203 null null
139532 131.967 null 203 null null
272831 7.161 Walk 203 null null
280064 1.881 Walk 0 null null
281964 0.165 Walk 202 null null
282131 0.165 Stand 202 null null
282297 1.188 Stand 202 null ReachCup
283497 0.033 Stand 202 null null
283530 1.188 Stand 202 null MoveCup
284730 0.561 Stand 202 null ReleaseCup
285297 0.891 Stand 202 null null
286197 0.033 null 202 null null
286230 2.079 Walk 202 null null
288330 0.066 Walk 202 null ReachSugar
288397 0.033 null 202 null ReachSugar
288430 0.858 Stand 202 null ReachSugar
