0 79.035 null 0 null null
79833 15.213 Stand 0 null null
95199 0.033 null 0 null null
95232 4.95 Walk 0 null null
100232 1.782 Walk 201 null null
102032 2.805 Stand 201 null null
104866 88.275 Sit 201 null null
194031 29.436 Lie 201 null null
223764 2.673 Sit 201 null null
226464 2.937 Stand 201 null null
229431 0.33 Walk 201 null null
229764 4.125 Walk 0 null null
233931 0.858 Walk 0 null ReachSwitch
234798 0.066 null 0 null ReachSwitch
234864 0.363 Stand 0 null ReachSwitch
235231 0.495 Stand 0 null ReleaseSwitch
235731 0.594 Stand 0 null null
236331 1.188 Stand 0 null ReachDrawer1
237531 0.099 Stand 202 null ReachDrawer1
237631 1.749 Stand 202 null OpenDrawer1
239398 0.033 Stand 202 null null
239431 1.452 Stand 202 null CloseDrawer1
240898 0.297 Stand 202 null ReleaseDrawer1
241198 0.033 Stand 202 null null
241231 0.66 Stand 202 null ReachDrawer2
241898 1.881 Stand 202 null OpenDrawer2
243798 1.32 Stand 202 null CloseDrawer2
245131 0.264 Stand 202 null ReleaseDrawer2
245398 0.033 Stand 202 null null
245431 0.495 Stand 202 null ReachDrawer3
245931 0.693 Stand 202 null OpenDrawer3
246631 0.759 Stand 202 ReachDrawer3 OpenDrawer3
247398 0.033 Stand 202 null OpenDrawer3
247431 0.66 Stand 202 OpenDrawer3 OpenDrawer3
248098 0.033 Stand 202 null OpenDrawer3
248131 0.264 Stand 202 CloseDrawer3 CloseDrawer3
248398 0.693 Stand 202 ReleaseDrawer3 CloseDrawer3
249098 0.825 Stand 202 null CloseDrawer3
249931 0.759 Stand 202 null ReleaseDrawer3
250697 0.033 null 202 null ReleaseDrawer3
250731 0.561 Walk 202 null ReleaseDrawer3
251297 1.32 Walk 202 null null
252631 1.386 Walk 202 null ReachDishwasher
254031 0.264 Stand 202 null ReachDishwasher
254297 0.726 Stand 202 null OpenDishwasher
255031 0.396 Stand 202 ReachDishwasher OpenDishwasher
255431 0.66 Stand 202 OpenDishwasher OpenDishwasher
256097 0.198 Stand 202 null ReleaseDishwasher
256297 2.409 Stand 202 null null
258731 0.396 Stand 202 CloseDishwasher null
259131 0.462 Stand 202 CloseDishwasher ReachDishwasher
259597 1.188 Stand 202 CloseDishwasher CloseDishwasher
