280797 281896 MGInteractwithLazychair
359230 362595 MGOpenFridge
366296 368095 MGCloseFridge
379396 383262 MGOpenDoor
390429 396195 MGCloseDoor
404229 406295 MGOpenDrawer2
409429 410595 MGCloseDrawer2
411463 413095 MGOpenDrawer1
415163 416228 MGCloseDrawer1
417796 419395 MGOpenDrawer3
420696 424095 MGCloseDrawer3
452929 457461 MGCloseDoor
465395 467294 MGSwitchSwitch
473395 477794 MGOpenDoor
721093 725292 MGCloseDoor
732926 735658 MGOpenDoor
745926 748225 MGOpenDrawer2
749226 751191 MGCloseDrawer2
751359 753091 MGOpenDrawer1
753092 755491 MGCloseDrawer1
761526 769825 MGFetchCup
769826 770491 MGPutdownCup
771992 774558 MGOpenFridge
780459 788691 MGFetchMilk
782226 784958 MGCloseFridge
785625 788858 MGFetchSugar
788725 789058 MGPutdownMilk
788925 789291 MGPutdownSugar
789325 800558 MGFetchSpoon
791025 794424 MGFetchSugar
794525 795024 MGPutdownSugar
795592 802658 MGFetchMilk
801025 801458 MGPutdownSugar
802759 803124 MGPutdownMilk
815625 816424 MGFetchMilk
816659 817691 MGPutdownMilk
875625 877624 MGFetchCup
877625 878490 MGPutdownCup
895158 896190 MGPutdownSpoon
897091 899423 MGFetchCup
901224 904290 MGFetchCup
905191 905923 MGFetchCup
908724 910957 MGPutdownCup
911858 914457 MGFetchCup
916724 919923 MGPutdownCup
923224 925790 MGFetchCup
928024 929290 MGFetchCup
929891 932423 MGPutdownCup
934691 937423 MGFetchCup
941424 945123 MGPutdownCup
945824 948723 MGFetchSpoon
955924 958623 MGPutdownSpoon
961824 962289 MGFetchSpoon
962324 966123 MGFetchSugar
963224 966689 MGFetchGlass
966690 968856 MGPutdownGlass
967924 970023 MGOpenFridge
969690 970256 MGFetchMilk
971724 972589 MGPutdownMilk
1003123 1013322 MGFetchMilk
1060223 1061822 MGOpenDrawer1
1068923 1085321 MGFetchKnifeCheese
1069623 1070488 MGFetchKnifeSalami
1071623 1073222 MGCloseDrawer1
1074323 1075155 MGOpenDrawer2
1075523 1077355 MGFetchPlate
1077389 1079588 MGCloseDrawer2
1085322 1086021 MGPutdownKnifeSalami
1086122 1087621 MGPutdownPlate
1088356 1090021 MGFetchPlate
1090489 1091455 MGPutdownPlate
1103722 1109288 MGFetchGlass
1109356 1110021 MGPutdownGlass
1112789 1115721 MGOpenFridge
1115822 1122454 MGFetchMilk
1117122 1119054 MGCloseFridge
1137222 1139421 MGOpenDrawer3
1139789 1141921 MGFetchBread
1142389 1144521 MGCloseDrawer3
1144622 1154754 MGFetchBread
1173222 1177354 MGPutdownBread
1182722 1196987 MGFetchKnifeCheese
1183322 1196520 MGFetchCheese
1196521 1197620 MGPutdownCheese
1200621 1204254 MGFetchSalami
1202421 1203320 MGFetchKnifeSalami
1212721 1213120 MGFetchSalami
1213121 1213720 MGFetchKnifeSalami
1256354 1257286 MGFetchBread
1260787 1268686 MGPutdownBread
1271121 1272820 MGFetchGlass
1273721 1275520 MGPutdownGlass
1275721 1277020 MGFetchBread
1279621 1280086 MGFetchBread
1308754 1312053 MGFetchGlass
1313854 1315219 MGPutdownGlass
1315354 1316286 MGFetchBread
1318620 1319819 MGFetchBread
1330920 1332152 MGFetchBread
1334420 1335186 MGPutdownBread
1336620 1339786 MGFetchGlass
1341820 1344452 MGPutdownGlass
1353153 1354452 MGFetchBread
1355320 1356452 MGPutdownBread
1357020 1359852 MGFetchGlass
1361853 1364285 MGPutdownGlass
1368853 1369685 MGFetchBread
1372053 1374085 MGFetchBread
1374720 1375985 MGPutdownBread
1375986 1377685 MGFetchGlass
1385219 1387318 MGPutdownGlass
1387919 1402318 MGFetchSalami
1395719 1401418 MGFetchMilk
1401453 1403285 MGOpenFridge
1403919 1406318 MGFetchBottle
1408853 1409918 MGPutdownBottle
1415319 1416985 MGCloseFridge
1420186 1421251 MGFetchKnifeCheese
1421919 1423585 MGFetchGlass
1426919 1430218 MGOpenDishwasher
1432819 1435118 MGPutdownGlass
1438219 1441385 MGPutdownKnifeSalami
1443419 1444618 MGFetchSpoon
1444719 1449118 MGFetchCup
1448219 1449685 MGPutdownSpoon
1450019 1453151 MGPutdownCup
1454819 1457984 MGFetchPlate
1462919 1464218 MGFetchBread
1464219 1464618 MGPutdownBread
1464319 1470384 MGPutdownPlate
1471419 1474984 MGCloseDishwasher
1480219 1494817 MGFetchBread
1494852 1496317 MGOpenDrawer2
1496318 1497617 MGCloseDrawer2
1497652 1500417 MGOpenDrawer3
1499418 1501151 MGPutdownBread
1501318 1504084 MGCloseDrawer3
1509118 1514017 MGOpenDoor
1518318 1522017 MGCloseDoor
1535918 1542584 MGCleanTable
1548485 1550117 MGCleanTable
1567784 1572150 MGOpenDoor
1574618 1579917 MGCloseDoor
1583717 1588983 MGCloseDoor
